Formula,FW,DSSTox_CID,SR-HSE,ID,ROMol,NR-AR,SR-ARE,NR-Aromatase,NR-ER-LBD,NR-AhR,SR-MMP,NR-ER,NR-PPAR-gamma,SR-p53,SR-ATAD5,NR-AR-LBD,SMILES
C12H12N2O2S,248.3009,25147,,NCGC00015400-02,<rdkit.Chem.rdchem.Mol object at 0x132692ff0>,0,,0,0,0,0,,0,0,0,0,CSc1ccc(C(=O)c2[nH]c(=O)[nH]c2C)cc1
C13H9ClO2,232.6624,27937,0,NCGC00258527-01,<rdkit.Chem.rdchem.Mol object at 0x132693060>,0,1,,1,,,1,0,0,0,,O=C(c1ccc(O)cc1)c1ccc(Cl)cc1
C20H34O2,306.4828,5307,,NCGC00258566-01,<rdkit.Chem.rdchem.Mol object at 0x1326930d0>,0,,,0,0,1,0,,0,0,0,CC/C=C/C/C=C/C/C=C/CCCCCCCC(=O)OCC
C10H21NO2,187.2792,26883,,NCGC00181165-02,<rdkit.Chem.rdchem.Mol object at 0x132693140>,0,,,0,,0,0,0,1,0,0,CCCCCCCCCC(=O)NO
C6H9ClO3,164.5869,24454,,NCGC00255772-01,<rdkit.Chem.rdchem.Mol object at 0x1326931b0>,0,0,,0,0,,0,1,,1,1,CCOC(=O)CC(=O)CCl
C14H18N2O5,294.3031,26389,,NCGC00164491-01,<rdkit.Chem.rdchem.Mol object at 0x132693220>,0,,0,0,,0,0,0,0,0,0,Cc1cccc(C)c1NC(=O)CN(CC(=O)O)CC(=O)O
C22H27N9O4,481.5077,25637,,NCGC00018292-04,<rdkit.Chem.rdchem.Mol object at 0x132693290>,0,,0,0,0,0,,0,0,0,0,Cn1cc(NC(=O)c2cc(NC(=O)c3cc(NC=O)cn3C)cn2C)cc1C(=O)NCCC(=N)N
C10H11NO3,193.1992,25626,,NCGC00018241-04,<rdkit.Chem.rdchem.Mol object at 0x132693300>,0,,,0,0,0,,0,0,0,0,O=C(O)CCNC(=O)c1ccccc1
C9H15N3O5S,277.2975 (179.2190+98.0785),25852,,NCGC00094820-01,<rdkit.Chem.rdchem.Mol object at 0x132693370>,0,,0,1,,0,1,0,0,0,0,CC(C)NNC(=O)c1ccncc1.O=S(=O)(O)O
C7H9FN3O2P,217.1374,25654,,NCGC00024609-01,<rdkit.Chem.rdchem.Mol object at 0x1326933e0>,0,,0,0,0,0,,0,0,0,0,NP(N)(=O)NC(=O)c1ccc(F)cc1
C20H19NO4,337.3692 (221.2970+116.0722),25785,,NCGC00024876-03,<rdkit.Chem.rdchem.Mol object at 0x132693450>,0,,0,0,0,,0,0,0,0,0,C[C@]12N[C@H](Cc3ccccc31)c1ccccc12.O=C(O)/C=C\C(=O)O
C21H29NO7,407.4575 (257.3706+150.0868),28923,,NCGC00183037-01,<rdkit.Chem.rdchem.Mol object at 0x1326934c0>,1,,0,0,0,0,,0,0,0,0,CN1CC[C@@]23CCCC[C@@H]2[C@@H]1Cc1ccc(O)cc13.O=C(O)[C@H](O)[C@@H](O)C(=O)O
C42H62O16,822.9321,27006,,NCGC00183128-01,<rdkit.Chem.rdchem.Mol object at 0x132693530>,1,,,0,0,0,0,0,0,0,,CC1(C)[C@@H](O[C@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)CC[C@]2(C)[C@H]3C(=O)C=C4[C@@H]5C[C@@](C)(C(=O)O)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12
C11H13NO3,207.2258,25697,,NCGC00042134-02,<rdkit.Chem.rdchem.Mol object at 0x1326935a0>,0,,0,0,,0,0,0,0,0,0,CC(=O)NC(Cc1ccccc1)C(=O)O
C24H31NO8,461.5048 (269.3813+192.1235),24678,,NCGC00015771-04,<rdkit.Chem.rdchem.Mol object at 0x132693610>,0,,0,0,0,,0,0,0,0,0,Cc1ccccc1C(OCCN(C)C)c1ccccc1.O=C(O)CC(O)(CC(=O)O)C(=O)O
C23H29NO8,447.4783 (255.3547+192.1235),27770,,NCGC00021141-04,<rdkit.Chem.rdchem.Mol object at 0x132693680>,0,,0,0,0,,0,0,0,0,0,CN(C)CCOc1ccccc1Cc1ccccc1.O=C(O)CC(O)(CC(=O)O)C(=O)O
C23H34N5O14P,635.5149 (519.4428+116.0722),29808,,NCGC00167535-01,<rdkit.Chem.rdchem.Mol object at 0x1326936f0>,0,,0,0,,0,0,0,0,0,0,CC(C)OC(=O)OCOP(=O)(CO[C@H](C)Cn1cnc2c(N)ncnc21)OCOC(=O)OC(C)C.O=C(O)C=CC(=O)O
C35H35N3O6,593.6689 (334.4116+259.2573),25108,,NCGC00014437-01,<rdkit.Chem.rdchem.Mol object at 0x132693760>,0,,0,0,0,0,,0,0,0,0,Cc1cc(C(=O)O)c(C)n1-c1cccc(C(=O)O)c1.O=C1C[C@@H]2OCC=C3CN4CC[C@]56c7ccccc7N1[C@H]5[C@H]2[C@H]3C[C@H]46
C14H12FNO3,261.2484,25623,,NCGC00018211-03,<rdkit.Chem.rdchem.Mol object at 0x1326937d0>,0,,0,0,0,,0,0,0,0,0,CC1CCc2cc(F)cc3c(=O)c(C(=O)O)cn1c23
C19H21FN2O4,360.3794,26483,,NCGC00164620-01,<rdkit.Chem.rdchem.Mol object at 0x132693840>,0,,0,0,0,,0,0,0,0,0,CC1CCc2c(N3CCC(O)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23
C23H16O6,388.3695,28910,,NCGC00013369-03,<rdkit.Chem.rdchem.Mol object at 0x1326938b0>,0,,0,1,1,,1,0,0,0,0,O=C(O)c1cc2ccccc2c(Cc2c(O)c(C(=O)O)cc3ccccc23)c1O
C24H40O4,392.5720,260,,NCGC00016387-02,<rdkit.Chem.rdchem.Mol object at 0x132693920>,1,,0,0,0,,0,0,0,0,0,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C
C22H24ClN3O5,445.8961 (327.8080+118.0880),25227,,NCGC00016160-02,<rdkit.Chem.rdchem.Mol object at 0x132693990>,0,,0,0,0,,0,0,0,0,0,CN1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1.O=C(O)CCC(=O)O
C16H32O2,256.4241,1602,,NCGC00164358-01,<rdkit.Chem.rdchem.Mol object at 0x132693a00>,0,,0,1,0,0,1,0,0,0,0,CCCCCCCCCCCCCCCC(=O)O
C21H26N2O3,354.4427,20134,,NCGC00094824-01,<rdkit.Chem.rdchem.Mol object at 0x132693a70>,0,,0,0,0,,0,0,0,0,0,CC[C@]12CCCN3CCc4c(n(c5ccccc45)[C@@](O)(C(=O)OC)C1)[C@@H]32
C15H13N3O2S,299.3476,20672,,NCGC00255694-01,<rdkit.Chem.rdchem.Mol object at 0x132693ae0>,0,,,,1,1,1,0,1,1,1,COC(=O)Nc1nc2cc(Sc3ccccc3)ccc2[nH]1
C16H14O2,238.2812,21663,,NCGC00166124-01,<rdkit.Chem.rdchem.Mol object at 0x132693b50>,0,,0,0,,0,1,0,0,0,0,O=C(C=Cc1ccccc1)OCc1ccccc1
C22H26O3,338.4400,14382,,NCGC00163786-03,<rdkit.Chem.rdchem.Mol object at 0x132693bc0>,0,,0,0,0,,0,0,0,0,0,CC(C)=C[C@@H]1[C@@H](C(=O)OCc2coc(Cc3ccccc3)c2)C1(C)C
C11H11NO2,189.2105,3460,,NCGC00016339-01,<rdkit.Chem.rdchem.Mol object at 0x132693c30>,0,,0,0,0,0,,0,0,0,0,CN1C(=O)CC(c2ccccc2)C1=O
C15H10O2,222.2387,3453,,NCGC00016329-01,<rdkit.Chem.rdchem.Mol object at 0x132693ca0>,0,,0,0,,0,0,0,0,0,0,O=C1c2ccccc2C(=O)C1c1ccccc1
C14H8O2,208.2121,95,,NCGC00094960-03,<rdkit.Chem.rdchem.Mol object at 0x132693d10>,0,,0,0,0,1,,0,0,0,0,O=C1c2ccccc2C(=O)c2ccccc21
C19H26O2,286.4085,4523,0,NCGC00259818-01,<rdkit.Chem.rdchem.Mol object at 0x132693d80>,1,,,1,0,,1,,0,0,1,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12
C8H12N2O4Pt,395.2759,16760,,NCGC00168750-01,<rdkit.Chem.rdchem.Mol object at 0x132693df0>,0,,0,0,0,0,0,0,1,0,,O=C1O[Pt]2(N[C@@H]3CCCC[C@H]3N2)OC1=O
C21H28O2,312.4458,27477,0,NCGC00256735-01,<rdkit.Chem.rdchem.Mol object at 0x132693e60>,1,1,1,1,0,,1,,0,0,1,C#CC1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CC
C22H25N3O3,379.4522,25198,,NCGC00015908-05,<rdkit.Chem.rdchem.Mol object at 0x132693ed0>,0,,0,0,0,0,,0,0,0,0,O=C1NCN(c2ccccc2)C12CCN(CC1COc3ccccc3O1)CC2
C18H25O5P,352.3619,25086,,NCGC00013235-01,<rdkit.Chem.rdchem.Mol object at 0x132693f40>,1,,0,1,0,0,1,0,0,0,,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2OP(=O)(O)O
C3H8NO6P,185.0725,26348,,NCGC00163344-01,<rdkit.Chem.rdchem.Mol object at 0x1326c8040>,0,,0,0,,0,0,0,0,0,0,N[C@@H](COP(=O)(O)O)C(=O)O
C14H24NO4PS3,397.5134,12329,0,NCGC00254639-01,<rdkit.Chem.rdchem.Mol object at 0x1326c80b0>,0,1,,0,1,,,,0,0,0,CC(C)OP(=S)(OC(C)C)SCCNS(=O)(=O)c1ccccc1
C34H24N4O16S4,872.8316,28689,,NCGC00185782-01,<rdkit.Chem.rdchem.Mol object at 0x1326c8120>,0,,0,0,0,,0,0,0,0,0,O=C(Nc1ccc(/C=C/c2ccc(NC(=O)c3cc(S(=O)(=O)O)c4cccnc4c3O)cc2S(=O)(=O)O)c(S(=O)(=O)O)c1)c1cc(S(=O)(=O)O)c2cccnc2c1O
C16H10N2O8S2,422.3892,24288,,NCGC00159432-03,<rdkit.Chem.rdchem.Mol object at 0x1326c8190>,0,,0,0,0,0,1,,0,0,0,O=C1/C(=C2\Nc3ccc(S(=O)(=O)O)cc3C2=O)Nc2ccc(S(=O)(=O)O)cc21
C20H25N3O3S,387.4958 (172.2016+215.2942),25112,,NCGC00014496-01,<rdkit.Chem.rdchem.Mol object at 0x1326c8200>,0,,0,0,,0,0,0,0,0,0,Cc1ccc(S(=O)(=O)O)cc1.c1cc2c(c(NC3=NCCN3)c1)CCCC2
C20H32N6O4S,452.5709 (177.2462+177.2462+98.0785),28674,,NCGC00183050-01,<rdkit.Chem.rdchem.Mol object at 0x1326c8270>,0,,0,0,0,0,,0,0,0,0,C/N=C(\NC)NCc1ccccc1.C/N=C(\NC)NCc1ccccc1.O=S(=O)(O)O
C22H28FNO6S,453.5242 (355.4457+98.0785),28988,,NCGC00188430-01,<rdkit.Chem.rdchem.Mol object at 0x1326c82e0>,0,,0,0,0,0,0,,0,0,0,Cc1ccc(C2(O)CCN(CCCC(=O)c3ccc(F)cc3)CC2)cc1.O=S(=O)(O)O
C17H15N3O6,357.3175,20653,,NCGC00164634-01,<rdkit.Chem.rdchem.Mol object at 0x1326c8350>,0,,0,0,0,,0,0,0,0,0,O=C(O)CCNC(=O)c1ccc(/N=N/c2ccc(O)c(C(=O)O)c2)cc1
C21H27NO,309.4452,2950,,NCGC00016624-03,<rdkit.Chem.rdchem.Mol object at 0x1326c83c0>,0,,0,0,0,,0,0,0,0,0,OC(CCCN1CCCCC1)(c1ccccc1)c1ccccc1
C17H20ClNO,289.7998,2789,,NCGC00181096-01,<rdkit.Chem.rdchem.Mol object at 0x1326c8430>,0,,0,0,,0,0,0,0,0,0,CN(C)CCC(O)(c1ccccc1)c1ccccc1Cl
C22H31NO,325.4876,3687,,NCGC00159519-02,<rdkit.Chem.rdchem.Mol object at 0x1326c84a0>,0,,0,0,0,1,0,0,0,0,,Cc1ccc(O)c([C@H](CCN(C(C)C)C(C)C)c2ccccc2)c1
C15H22O3,250.3334,2525,,NCGC00256492-01,<rdkit.Chem.rdchem.Mol object at 0x1326c8510>,0,0,,1,0,1,1,0,,0,0,CCCCC(CC)COC(=O)c1ccc(O)cc1
C14H20O3,236.3068,2523,0,NCGC00258094-01,<rdkit.Chem.rdchem.Mol object at 0x1326c8580>,,0,,1,0,1,1,0,0,0,,CCCCCCCOC(=O)c1ccc(O)cc1
C15H22O3,250.3334,27933,,NCGC00257503-01,<rdkit.Chem.rdchem.Mol object at 0x1326c85f0>,0,0,,1,0,,1,0,0,0,0,CCCCCCCCOC(=O)c1ccc(O)cc1
C42H52N4O12,804.8819 (344.4049+116.0722+344.4049),24239,,NCGC00181126-01,<rdkit.Chem.rdchem.Mol object at 0x1326c8660>,0,,0,0,0,0,0,0,0,,0,COc1ccc(C[C@@H](C)NC[C@H](O)c2ccc(O)c(NC=O)c2)cc1.COc1ccc(C[C@@H](C)NC[C@H](O)c2ccc(O)c(NC=O)c2)cc1.O=C(O)/C=C/C(=O)O
C22H34N2O10S,518.5778 (420.4993+98.0785),26688,,NCGC00167522-01,<rdkit.Chem.rdchem.Mol object at 0x1326c86d0>,0,,0,0,0,,0,0,0,0,0,O=S(=O)(O)O.Oc1ccc(C(O)CNCCCCCCNCC(O)c2ccc(O)c(O)c2)cc1O
C18H27NO3,305.4119,241,0,NCGC00257869-01,<rdkit.Chem.rdchem.Mol object at 0x1326c8740>,0,1,1,0,,,,0,0,0,0,COc1cc(CNC(=O)CCCC/C=C/C(C)C)ccc1O
C9H9ClO,168.6202,21774,,NCGC00160589-01,<rdkit.Chem.rdchem.Mol object at 0x1326c87b0>,0,,0,0,,1,0,0,0,0,0,Oc1ccc(Cl)c2c1CCC2
C7H8O2,124.1372,876,0,NCGC00258060-01,<rdkit.Chem.rdchem.Mol object at 0x1326c8820>,0,1,,0,1,0,0,,,,0,Cc1cc(O)ccc1O
C10H8O3,176.1687,5670,,NCGC00016345-01,<rdkit.Chem.rdchem.Mol object at 0x1326c8890>,0,,0,0,0,0,0,0,,0,0,Cc1cc(=O)oc2cc(O)ccc12
C8H9NO2,151.1626,2089,,NCGC00091423-02,<rdkit.Chem.rdchem.Mol object at 0x1326c8900>,0,,0,0,0,0,0,0,0,0,,CC(=O)Nc1cccc(O)c1
C25H22O10,482.4362,6018,0,NCGC00258309-01,<rdkit.Chem.rdchem.Mol object at 0x1326c8970>,0,0,,0,1,,,0,0,0,,COc1cc([C@H]2Oc3cc([C@H]4Oc5cc(O)cc(O)c5C(=O)[C@@H]4O)ccc3O[C@@H]2CO)ccc1O
C7H8O2,124.1372,25843,,NCGC00094779-01,<rdkit.Chem.rdchem.Mol object at 0x1326c89e0>,0,,0,0,,0,0,0,0,0,0,OCc1ccccc1O
C22H23ClN6O,422.9106,3227,,NCGC00095125-01,<rdkit.Chem.rdchem.Mol object at 0x1326c8a50>,0,,0,0,0,,0,1,0,0,0,CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1
C23H36N4O10S2,592.6827 (340.4195+126.1316+126.1316),3796,0,NCGC00254121-01,<rdkit.Chem.rdchem.Mol object at 0x1326c8ac0>,0,1,1,0,0,,,0,0,,0,N=C(N)c1ccc(OCCCCCOc2ccc(C(=N)N)cc2)cc1.O=S(=O)(O)CCO.O=S(=O)(O)CCO
C12H17NO3,223.2683,25368,,NCGC00016611-01,<rdkit.Chem.rdchem.Mol object at 0x1326c8b30>,0,,0,0,0,0,,0,0,0,0,CCCCOc1ccc(CC(=O)NO)cc1
C5H4N4S,152.1771,810,0,NCGC00260139-01,<rdkit.Chem.rdchem.Mol object at 0x1326c8ba0>,0,1,,0,1,0,,,1,0,0,S=c1[nH]cnc2[nH]cnc12
C17H32BrNO2,362.3455 (79.9045+282.4409),2612,,NCGC00021394-04,<rdkit.Chem.rdchem.Mol object at 0x1326c8c10>,0,,0,0,,0,0,0,0,0,0,CCCC(CCC)C(=O)O[C@H]1C[C@H]2CC[C@@H](C1)[N+]2(C)C.[Br-]
C17H22BrNOS2,400.3967 (79.9045+320.4921),3672,,NCGC00181009-01,<rdkit.Chem.rdchem.Mol object at 0x1326c8c80>,0,,0,0,0,0,,0,0,0,0,COC1CC(=C(c2cccs2)c2cccs2)C[N+](C)(C)C1.[Br-]
C12H19BrN2O2,303.1955 (223.2909+79.9045),21075,,NCGC00163240-01,<rdkit.Chem.rdchem.Mol object at 0x1326c8cf0>,0,,0,0,0,,0,0,0,0,0,CN(C)C(=O)Oc1cccc([N+](C)(C)C)c1.[Br-]
C21H34BrNO3,428.4036 (348.4990+79.9045),25632,,NCGC00018256-02,<rdkit.Chem.rdchem.Mol object at 0x1326c8d60>,0,,0,0,0,0,,0,0,0,0,CC[N+](C)(CC)CCOC(=O)C(O)(c1ccccc1)C1CCCCC1.[Br-]
C10H18CaO8,306.3231 (115.1078+115.1078+40.0769+18.0153+18.0153),26539,,NCGC00166102-01,<rdkit.Chem.rdchem.Mol object at 0x1326c8dd0>,0,,0,0,,0,1,0,0,0,0,CC(=O)CCC(=O)[O-].CC(=O)CCC(=O)[O-].O.O.[Ca+2]
C28H42Cl4N4O2,608.4707 (537.5636+35.4535+35.4535),2582,,NCGC00163221-01,<rdkit.Chem.rdchem.Mol object at 0x1326c8eb0>,0,,0,0,0,0,,0,0,0,0,CC[N+](CC)(CCNC(=O)C(=O)NCC[N+](CC)(CC)Cc1ccccc1Cl)Cc1ccccc1Cl.[Cl-].[Cl-]
C10H16ClNO,201.6931 (166.2396+35.4535),2978,,NCGC00015409-02,<rdkit.Chem.rdchem.Mol object at 0x1326c8f20>,0,,0,0,0,,0,0,0,0,0,CC[N+](C)(C)c1cccc(O)c1.[Cl-]
C8H20ClN,165.7041 (130.2506+35.4535),21137,,NCGC00094439-01,<rdkit.Chem.rdchem.Mol object at 0x1326c8f90>,0,,0,0,,0,0,0,0,0,0,CC[N+](CC)(CC)CC.[Cl-]
C10H7KN6O,266.3005 (227.2027+39.0978),26623,,NCGC00167434-01,<rdkit.Chem.rdchem.Mol object at 0x1326c9000>,0,,0,0,0,,0,0,0,0,0,Cc1cccn2c(=O)c(-c3nnn[n-]3)cnc12.[K+]
C4H2KN3O4,195.1747 (156.0769+39.0978),26568,,NCGC00166236-01,<rdkit.Chem.rdchem.Mol object at 0x1326c9070>,0,,0,0,0,0,0,,0,0,0,O=C([O-])c1nc(O)nc(O)n1.[K+]
C6H11Na3O12P2,406.0612 (337.0935+22.9892+22.9892+22.9892),26601,,NCGC00166321-01,<rdkit.Chem.rdchem.Mol object at 0x1326c90e0>,0,,0,,0,0,1,0,0,0,0,O=P([O-])([O-])OC[C@@]1(O)O[C@H](COP(=O)([O-])O)[C@@H](O)[C@@H]1O.[Na+].[Na+].[Na+]
C20H23N7Na2O6,503.4195 (457.4410+22.9892+22.9892),26814,,NCGC00181027-01,<rdkit.Chem.rdchem.Mol object at 0x1326c9150>,0,,0,0,0,,0,0,0,0,0,CN1c2c(O)nc(N)nc2NCC1CNc1ccc(C(=O)NC(CCC(=O)[O-])C(=O)[O-])cc1.[Na+].[Na+]
C16H8N2Na2O8S2,466.3529 (22.9892+22.9892+420.3744),190,,NCGC00187606-01,<rdkit.Chem.rdchem.Mol object at 0x1326c91c0>,0,,0,0,,0,0,0,0,0,0,O=C1/C(=C2\Nc3ccc(S(=O)(=O)[O-])cc3C2=O)Nc2ccc(S(=O)(=O)[O-])cc21.[Na+].[Na+]
C30H28Br2N2Na2O9,766.3389 (333.1573+22.9892+333.1573+22.9892+18.0153+18.0153+18.0153),24206,,NCGC00164552-01,<rdkit.Chem.rdchem.Mol object at 0x1326c9230>,0,,0,0,0,,0,1,0,0,0,Nc1c(CC(=O)[O-])cccc1C(=O)c1ccc(Br)cc1.Nc1c(CC(=O)[O-])cccc1C(=O)c1ccc(Br)cc1.O.O.O.[Na+].[Na+]
C20H18N6Na2O9S,564.4363 (22.9892+22.9892+518.4578),25595,,NCGC00017130-01,<rdkit.Chem.rdchem.Mol object at 0x1326c92a0>,0,,0,0,0,,0,0,0,0,0,CO[C@@]1(NC(=O)C(C(=O)[O-])c2ccc(O)cc2)C(=O)N2C(C(=O)[O-])=C(CSc3nnnn3C)CO[C@@H]21.[Na+].[Na+]
C12H17NaO7,296.2489 (273.2597+22.9892),14540,,NCGC00166284-01,<rdkit.Chem.rdchem.Mol object at 0x1326c9310>,0,,0,0,,0,0,0,0,0,0,CC1(C)OC[C@@H]2O[C@@]3(C(=O)[O-])OC(C)(C)O[C@H]3[C@@H]2O1.[Na+]
C31H47NaO6,538.6910 (22.9892+515.7018),25552,,NCGC00017030-01,<rdkit.Chem.rdchem.Mol object at 0x1326c9380>,0,,0,0,0,,0,0,0,0,0,CC(=O)O[C@H]1C[C@@]2(C)[C@@H](C[C@@H](O)[C@H]3[C@@]4(C)CC[C@@H](O)[C@@H](C)[C@@H]4CC[C@@]32C)/C1=C(\CCC=C(C)C)C(=O)[O-].[Na+]
C13H11N8NaO4S3,462.4624 (439.4732+22.9892),28520,,NCGC00182064-02,<rdkit.Chem.rdchem.Mol object at 0x1326c93f0>,0,,0,0,0,0,,0,0,0,0,O=C(Cn1cnnn1)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nncs3)CS[C@H]12.[Na+]
C16H13N2NaO3,304.2758 (281.2866+22.9892),26644,,NCGC00167461-01,<rdkit.Chem.rdchem.Mol object at 0x1326c9460>,0,,0,0,0,0,0,0,0,0,,O=C([O-])COc1nn(Cc2ccccc2)c2ccccc12.[Na+]
C18H37NaO4S,372.5387 (349.5495+22.9892),27103,,NCGC00255655-01,<rdkit.Chem.rdchem.Mol object at 0x1326c94d0>,0,,,0,0,0,0,0,,0,0,CCCCCCCCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]
C31H35N2NaO11,634.6062 (611.6169+22.9892),3386,,NCGC00017033-01,<rdkit.Chem.rdchem.Mol object at 0x1326c9540>,0,,0,0,0,0,0,,0,0,0,CO[C@@H]1[C@@H](OC(N)=O)[C@@H](O)[C@H](Oc2ccc3c([O-])c(NC(=O)c4ccc(O)c(CC=C(C)C)c4)c(=O)oc3c2C)OC1(C)C.[Na+]
C4H7NaOS2,158.2175 (135.2283+22.9892),7084,1,NCGC00255384-01,<rdkit.Chem.rdchem.Mol object at 0x1326c95b0>,0,0,,0,0,,,,0,0,0,CC(C)OC(=S)[S-].[Na+]
C12H10I3N2NaO4,649.9220 (626.9328+22.9892),28245,,NCGC00181093-01,<rdkit.Chem.rdchem.Mol object at 0x1326c9620>,0,,0,0,,0,0,0,0,0,0,CC(=O)Nc1c(I)c(C(=O)[O-])c(I)c(N(C)C(C)=O)c1I.[Na+]
C15H12NNaO3,277.2504 (254.2612+22.9892),28584,,NCGC00184993-01,<rdkit.Chem.rdchem.Mol object at 0x1326c9690>,0,,0,0,0,0,1,1,0,0,,Nc1c(CC(=O)[O-])cccc1C(=O)c1ccccc1.[Na+]
C7H8N3NaO4S,253.2109 (230.2217+22.9892),26885,,NCGC00181167-01,<rdkit.Chem.rdchem.Mol object at 0x1326c9700>,0,,0,0,,0,0,0,0,0,0,O=C(NNCS(=O)(=O)[O-])c1ccncc1.[Na+]
C19H15NO6,353.3255,2541,,NCGC00016414-01,<rdkit.Chem.rdchem.Mol object at 0x1326c9770>,0,,0,0,0,1,0,,0,0,0,CC(=O)CC(c1ccc([N+](=O)[O-])cc1)c1c(O)c2ccccc2oc1=O
C6H6N4O3S,214.2018,25244,,NCGC00016277-01,<rdkit.Chem.rdchem.Mol object at 0x1326c97e0>,0,,0,0,0,,0,0,0,0,0,O=C1NCCN1c1ncc([N+](=O)[O-])s1
C15H9NO4,267.2363,847,0,NCGC00260023-01,<rdkit.Chem.rdchem.Mol object at 0x1326c9850>,0,1,,0,1,1,1,,,0,,Cc1ccc2c(c1[N+](=O)[O-])C(=O)c1ccccc1C2=O
C6H7NO2,125.1253,26569,,NCGC00166237-01,<rdkit.Chem.rdchem.Mol object at 0x1326c98c0>,0,,0,0,0,0,,0,0,0,0,[O-][n+]1cccc(CO)c1
C8H6N2O2,162.1454,26165,,NCGC00160461-01,<rdkit.Chem.rdchem.Mol object at 0x1326c9930>,0,,0,0,,0,0,0,0,0,0,[O-][n+]1cc[n+]([O-])c2ccccc21
C12H16BrNO3,302.1643 (221.2524+80.9119),25392,,NCGC00016666-01,<rdkit.Chem.rdchem.Mol object at 0x1326c99a0>,0,,0,0,0,,0,0,0,0,0,Br.COc1c2c(cc3c1OCO3)CCN(C)C2
C17H22BrNO5,400.2643 (319.3523+80.9119),25101,,NCGC00013723-01,<rdkit.Chem.rdchem.Mol object at 0x1326c9a10>,0,,0,0,,0,0,0,0,0,0,Br.C[N+]1([O-])[C@@H]2C[C@@H](OC(=O)[C@H](CO)c3ccccc3)C[C@H]1[C@@H]1O[C@@H]12
C17H22BrNO4,384.2649 (303.3529+80.9119),25419,,NCGC00016721-01,<rdkit.Chem.rdchem.Mol object at 0x1326c9a80>,0,,0,0,0,0,,0,0,0,0,Br.CC(Cc1ccc(O)cc1)NCC(O)c1cc(O)cc(O)c1
C11H10BrN5,292.1346,25221,,NCGC00016069-09,<rdkit.Chem.rdchem.Mol object at 0x1326c9af0>,0,,0,0,0,,0,0,0,0,0,Brc1c(NC2=NCCN2)ccc2nccnc12
C31H40O2,444.6481,28895,,NCGC00016695-01,<rdkit.Chem.rdchem.Mol object at 0x1326c9b60>,0,,0,0,,0,0,0,0,0,0,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC1=C(C)C(=O)c2ccccc2C1=O
C19H23N3O2,325.4048,26323,,NCGC00163165-01,<rdkit.Chem.rdchem.Mol object at 0x1326c9bd0>,1,,0,0,0,,0,0,0,0,1,C[C@@H](CO)NC(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1
C23H28O7,416.4642,28876,,NCGC00181777-01,<rdkit.Chem.rdchem.Mol object at 0x1326c9c40>,0,,0,0,,0,0,0,0,0,0,COc1cc2c(c(OC)c1OC)-c1c(cc3c(c1OC)OCO3)C[C@@H](C)[C@](C)(O)C2
C19H22F2N4O3,392.3998,3590,,NCGC00159333-02,<rdkit.Chem.rdchem.Mol object at 0x1326c9cb0>,1,,0,0,0,0,0,0,0,0,0,C[C@@H]1CN(c2c(F)c(N)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)C[C@H](C)N1
C23H36N6O5S,508.6341,26467,,NCGC00164592-01,<rdkit.Chem.rdchem.Mol object at 0x1326c9d20>,0,,0,0,0,,0,0,0,0,0,C[C@@H]1CCN(C(=O)[C@H](CCCNC(=N)N)NS(=O)(=O)c2cccc3c2NC[C@H](C)C3)[C@@H](C(=O)O)C1
C30H46N2O14S2,722.8212 (286.2821+218.2696+218.2696),28591,,NCGC00182715-01,<rdkit.Chem.rdchem.Mol object at 0x1326c9d90>,0,,0,,0,0,1,0,0,0,0,CC(=O)OC(C)C(=O)OCC[N+](C)(C)C.CC(=O)OC(C)C(=O)OCC[N+](C)(C)C.O=S(=O)([O-])c1cccc2c(S(=O)(=O)[O-])cccc12
C40H80NO8P,734.0389,28629,,NCGC00166209-01,<rdkit.Chem.rdchem.Mol object at 0x1326c9e00>,0,,0,0,,0,1,0,0,0,0,CCCCCCCCCCCCCCCC(=O)OC[C@@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCCCC
